TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
23310000	20.53	20.73	12699	0.01633749999999999	5.4225000000000003e-05	3871.383380464713
23320000	20.52	20.73	12705	0.016299999999999995	5.42e-05	3873.1169839541117
23330000	20.51	20.73	12712	0.0162625	5.4175e-05	3874.8500091433525
23340000	20.51	20.73	12718	0.016225000000000003	5.415e-05	3876.582582747936
23350000	20.5	20.73	12724	0.016187499999999994	5.4125e-05	3878.31072255373
23360000	20.49	20.73	12730	0.016149999999999998	5.41e-05	3880.0362681508063
23370000	20.49	20.73	12736	0.016112499999999988	5.4075000000000007e-05	3881.7681029836335
23380000	20.5	20.73	12742	0.016074999999999992	5.405e-05	3883.503959238529
23390000	20.5	20.73	12748	0.016037499999999996	5.4025000000000005e-05	3885.2339214086533
23400000	20.53	20.73	12754	0.016	5.4e-05	3886.964456184705
23410000	20.55	20.73	12760	0.015962500000000004	5.3975000000000004e-05	3888.69672627449
23420000	20.5	20.73	12766	0.015924999999999995	5.3950000000000004e-05	3890.428463498751
23430000	20.49	20.73	12772	0.0158875	5.3925e-05	3892.1607775568964
23440000	20.51	20.73	12779	0.01584999999999999	5.39e-05	3893.8913608988128
23450000	20.53	20.73	12784	0.015812499999999993	5.3875e-05	3895.6214448372525
23460000	20.57	20.73	12791	0.015774999999999997	5.385e-05	3897.3513193766275
23470000	20.59	20.73	12796	0.015737499999999988	5.3825e-05	3899.0832233985266
23480000	20.58	20.73	12802	0.015699999999999992	5.38e-05	3900.810770757993
23490000	20.61	20.73	12808	0.015662499999999996	5.3775000000000006e-05	3902.546390513579
23500000	20.6	20.73	12814	0.015625	5.375e-05	3904.275376800696
23510000	20.6	20.73	12820	0.015587500000000004	5.3725000000000005e-05	3906.0058778683347
23520000	20.58	20.73	12826	0.015549999999999994	5.37e-05	3907.7394969423613
23530000	20.57	20.73	12832	0.015512499999999999	5.3675000000000004e-05	3909.475173962116
23540000	20.56	20.73	12838	0.015474999999999989	5.365e-05	3911.2034492969515
23550000	20.53	20.73	12845	0.015437499999999993	5.3625e-05	3912.9319543679553
23560000	20.54	20.73	12851	0.015399999999999997	5.36e-05	3914.662781862418
23570000	20.51	20.73	12857	0.015362500000000001	5.3575e-05	3916.3924275596937
23580000	20.49	20.73	12862	0.015325000000000005	5.355e-05	3918.124719464779
23590000	20.54	20.73	12869	0.015287499999999996	5.3525e-05	3919.853985575835
23600000	20.51	20.73	12875	0.01525	5.35e-05	3921.585632256667
23610000	20.5	20.73	12881	0.01521249999999999	5.3475000000000006e-05	3923.316694863637
23620000	20.51	20.73	12887	0.015174999999999994	5.345e-05	3925.048045670986
23630000	20.48	20.73	12893	0.015137499999999998	5.3425000000000004e-05	3926.777004154523
23640000	20.45	20.73	12899	0.015099999999999988	5.34e-05	3928.5063202063243
23650000	20.43	20.73	12905	0.015062499999999993	5.3375e-05	3930.235975364844
23660000	20.42	20.73	12911	0.015024999999999997	5.335e-05	3931.9681306282678
23670000	20.46	20.73	12917	0.0149875	5.3325e-05	3933.682783142726
23680000	20.45	20.73	12923	0.014950000000000005	5.33e-05	3935.3883616844814
23690000	20.44	20.73	12929	0.014912499999999995	5.3275e-05	3937.094273678462
23700000	20.45	20.73	12935	0.014875	5.325e-05	3938.823749236266
23710000	20.48	20.73	12941	0.01483749999999999	5.3225e-05	3940.5544956247013
23720000	20.48	20.73	12947	0.014799999999999994	5.32e-05	3942.268730831146
23730000	20.5	20.73	12953	0.014762499999999984	5.3175000000000005e-05	3944.0004490733145
23740000	20.54	20.73	12960	0.014724999999999988	5.315e-05	3945.729057709376
23750000	20.56	20.73	12966	0.014687499999999992	5.3125000000000004e-05	3947.4588304281233
23760000	20.56	20.73	12972	0.014649999999999996	5.31e-05	3949.189958449205
23770000	20.55	20.73	12978	0.0146125	5.3075e-05	3950.9203160325687
23780000	20.55	20.73	12983	0.01457499999999999	5.305e-05	3952.6538381497066
23790000	20.56	20.73	12990	0.014537499999999995	5.3025e-05	3954.3881755272546
23800000	20.57	20.73	12996	0.014499999999999999	5.300000000000001e-05	3956.1165759166083
23810000	20.58	20.73	13002	0.01446249999999999	5.2975e-05	3957.9421577850976
23820000	20.58	20.73	13008	0.014424999999999993	5.2950000000000006e-05	3959.6483605305352
23830000	20.61	20.73	13014	0.014387499999999998	5.2925000000000006e-05	3961.3600719769797
23840000	20.61	20.73	13020	0.014350000000000002	5.2900000000000005e-05	3962.987003529072
23850000	20.63	20.73	13026	0.014312500000000006	5.2875000000000005e-05	3964.5994886159897
23860000	20.63	20.73	13032	0.014274999999999996	5.2850000000000004e-05	3966.2140513300897
23870000	20.64	20.73	13038	0.0142375	5.2825e-05	3967.8313492933908
23880000	20.65	20.73	13044	0.01419999999999999	5.28e-05	3969.450309121609
23890000	20.64	20.73	13050	0.014162499999999995	5.2775e-05	3971.0631567080814
23900000	20.63	20.73	13056	0.014124999999999985	5.275000000000001e-05	3972.6772080183027
23910000	20.61	20.73	13062	0.014087499999999989	5.2725e-05	3974.2939194838204
23920000	20.6	20.73	13068	0.014049999999999993	5.270000000000001e-05	3975.905662107468
23930000	20.57	20.73	13074	0.014012499999999997	5.2675e-05	3977.5182429512342
23940000	20.61	20.73	13080	0.013975000000000001	5.2650000000000006e-05	3979.133467102051
23950000	20.59	20.73	13086	0.013937499999999992	5.2625000000000005e-05	3980.749413994948
23960000	20.6	20.73	13092	0.013899999999999996	5.2600000000000005e-05	3982.3672184467314
23970000	20.58	20.73	13098	0.0138625	5.2575000000000004e-05	3983.988366496563
23980000	20.62	20.73	13104	0.01382499999999999	5.2550000000000003e-05	3985.607734409968
23990000	20.59	20.73	13110	0.013787499999999994	5.2525e-05	3987.2232106049855
24000000	20.58	20.73	13116	0.013749999999999998	5.25e-05	3988.835750679175
24010000	20.54	20.73	13122	0.013712500000000002	5.2475e-05	3990.451397959391
24020000	20.56	20.73	13128	0.013675000000000007	5.245000000000001e-05	3992.070510816574
24030000	20.55	20.73	13134	0.013637499999999997	5.2425e-05	3993.6839093526205
24040000	20.5	20.73	13141	0.013600000000000001	5.2400000000000007e-05	3995.300751467546
24050000	20.5	20.73	13147	0.013562499999999991	5.2375e-05	3996.915909441312
24060000	20.51	20.73	13153	0.013524999999999995	5.2350000000000005e-05	3998.5298479159674
24070000	20.52	20.73	13159	0.013487499999999986	5.2325000000000005e-05	4000.142537065347
24080000	20.51	20.73	13165	0.01344999999999999	5.2300000000000004e-05	4001.765255908171
24090000	20.56	20.73	13171	0.013412499999999994	5.2275000000000003e-05	4003.382039586703
24100000	20.57	20.73	13177	0.013374999999999998	5.225e-05	4005.000591858228
24110000	20.55	20.73	13183	0.013337500000000002	5.2225e-05	4006.617247565587
24120000	20.52	20.73	13189	0.013299999999999992	5.22e-05	4008.2337076544763
24130000	20.53	20.73	13195	0.013262499999999997	5.2175e-05	4009.8468372265497
24140000	20.54	20.73	13202	0.013225	5.215000000000001e-05	4011.4641411860785
24150000	20.5	20.73	13207	0.013187499999999991	5.2125e-05	4013.084365475178
24160000	20.5	20.73	13213	0.013149999999999995	5.2100000000000006e-05	4014.69980156819
24170000	20.53	20.73	13219	0.0131125	5.2075e-05	4016.3176765759786
24180000	20.54	20.73	13225	0.013075000000000003	5.2050000000000005e-05	4017.9176401257514
24190000	20.56	20.73	13231	0.013037499999999994	5.2025000000000004e-05	4019.5015222787856
24200000	20.59	20.73	13238	0.012999999999999998	5.2000000000000004e-05	4021.098133834203
24210000	20.6	20.73	13244	0.012962500000000002	5.1975e-05	4022.69834193786
24220000	20.6	20.73	13250	0.012924999999999992	5.195e-05	4024.297918732961
24230000	20.6	20.73	13256	0.012887499999999996	5.1925e-05	4025.898393503825
24240000	20.61	20.73	13262	0.012849999999999986	5.19e-05	4027.498781168461
24250000	20.63	20.73	13269	0.01281249999999999	5.1875e-05	4029.097432390849
24260000	20.64	20.73	13275	0.012774999999999995	5.185000000000001e-05	4030.6933265606563
24270000	20.67	20.73	13281	0.012737499999999999	5.1825e-05	4032.281633357207
24280000	20.71	20.73	13287	0.012700000000000003	5.1800000000000005e-05	4033.879853240649
24290000	20.72	20.73	13293	0.012662499999999993	5.1775e-05	4035.4777048826218
