Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1357.9890871047974	56	958.3333	93.1695	1000.0	750.0	958.3333333333334	93.16949906249124	5750	309276
1381.6290740966797	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	315276
1404.28790640831	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	321276
1417.1607971191406	59	835.3333	368.20587	1000.0	12.0	835.3333333333334	368.2058602949654	5012	326288
1440.550379037857	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	332288
1463.0785915851593	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	338288
1483.0631637573242	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	344288
1504.513873577118	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	350288
1525.4336166381836	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	356288
1551.4953808784485	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	362288
1575.8773472309113	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	368288
1605.5602250099182	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	374288
1630.8015987873077	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	380288
1654.9434628486633	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	386288
1676.7014741897583	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	392288
1695.957338809967	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	398288
1716.1230504512787	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	404288
1735.2717690467834	73	834.0	371.1873	1000.0	4.0	834.0	371.1872842649651	5004	409292
1754.6360323429108	74	833.8333	371.55997	1000.0	3.0	833.8333333333334	371.5599622612151	5003	414295
1776.380004644394	75	421.75	488.81506	1000.0	2.0	421.75	488.8150851804801	5061	419356
1795.543583869934	76	365.06668	460.75208	1000.0	2.0	365.06666666666666	460.7520615496172	5476	424832
1809.959582567215	77	367.7143	471.879	1000.0	3.0	367.7142857142857	471.87898396750415	5148	429980
1833.2811436653137	78	715.7143	449.4955	1000.0	4.0	715.7142857142857	449.4954995121004	5010	434990
1851.950445175171	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	440990
1877.0879971981049	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	446990
1894.1570391654968	81	870.5	289.5708	1000.0	223.0	870.5	289.5708030862228	5223	452213
1912.384881734848	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	458213
1930.6261010169983	83	834.5	370.06924	1000.0	7.0	834.5	370.0692502762152	5007	463220
1950.281299829483	84	956.0	98.38699	1000.0	736.0	956.0	98.38699100999075	5736	468956
1970.8333566188812	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	474956
1990.3922245502472	86	945.0	122.98374	1000.0	670.0	945.0	122.98373876248843	5670	480626
2010.1692116260529	87	888.3333	249.69424	1000.0	330.0	888.3333333333334	249.69425748747653	5330	485956
2033.6190631389618	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	491956
2050.9443912506104	89	983.8333	36.149765	1000.0	903.0	983.8333333333334	36.1497656362466	5903	497859
2071.826122522354	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	503859
2099.3381361961365	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	509859
2122.103012561798	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	515859
2144.9132673740387	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	521859
2166.7482714653015	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	527859
2187.0896558761597	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	533859
2204.922454595566	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	539859
2222.6463046073914	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	545859
2243.9855031967163	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	551859
2259.4767389297485	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	557859
