TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
2780000	33.05	36.91	1306	0.093325	0.0001	319.7021226247152
2790000	32.86	36.91	1311	0.09328750000000001	0.0001	320.8635728677114
2800000	31.87	36.91	1316	0.09325	0.0001	322.05285394589106
2810000	31.83	36.91	1321	0.0932125	0.0001	323.2146950085958
2820000	31.74	36.91	1326	0.09317500000000001	0.0001	324.39096050659816
2830000	31.18	36.91	1330	0.09313750000000001	0.0001	325.60020736853284
2840000	30.87	36.91	1335	0.0931	0.0001	326.7524082303047
2850000	30.9	36.91	1340	0.0930625	0.0001	327.9303865750631
2860000	31.24	36.91	1344	0.09302500000000001	0.0001	329.1263731996218
2870000	30.9	36.91	1349	0.0929875	0.0001	330.2946264982223
2880000	30.82	36.91	1354	0.09295	0.0001	331.4658223470052
2890000	31.14	36.91	1358	0.09291250000000001	0.0001	332.6528181831042
2900000	31.04	36.91	1363	0.092875	0.0001	333.80979196627936
2910000	31.45	36.91	1368	0.0928375	0.0001	334.9875596443812
2920000	31.53	36.91	1373	0.09280000000000001	0.0001	336.1825569987297
2930000	31.77	36.91	1377	0.0927625	0.0001	337.35532752672833
2940000	31.2	36.91	1382	0.092725	0.0001	338.57406159639356
2950000	31.19	36.91	1387	0.0926875	0.0001	339.7578511039416
2960000	30.9	36.91	1391	0.09265000000000001	0.0001	340.9174362103144
2970000	30.65	36.91	1396	0.0926125	0.0001	342.11845911741256
2980000	30.59	36.91	1401	0.092575	0.0001	343.30010984341305
2990000	30.22	36.91	1405	0.09253750000000001	0.0001	344.5156086007754
3000000	30.31	36.91	1410	0.0925	0.0001	345.69787693421046
3010000	30.57	36.91	1415	0.0924625	0.0001	346.8669475595156
3020000	30.62	36.91	1419	0.09242500000000001	0.0001	348.0381528536479
3030000	30.39	36.91	1424	0.09238750000000001	0.0001	349.201756020387
3040000	31.09	36.91	1429	0.09235	0.0001	350.34816068410873
3050000	31.04	36.91	1433	0.0923125	0.0001	351.57452872991564
3060000	31.28	36.91	1438	0.09227500000000001	0.0001	352.7680706222852
3070000	30.88	36.91	1442	0.0922375	0.0001	353.93753563165666
3080000	30.83	36.91	1447	0.0922	0.0001	355.12643558184305
3090000	30.64	36.91	1452	0.09216250000000001	0.0001	356.31054929892224
3100000	30.31	36.91	1456	0.09212500000000001	0.0001	357.4921600937843
3110000	30.37	36.91	1461	0.0920875	0.0001	358.6992233713468
3120000	30.04	36.91	1466	0.09205	0.0001	359.88352504968645
3130000	29.94	36.91	1471	0.09201250000000001	0.0001	361.0621813813845
3140000	29.71	36.91	1475	0.091975	0.0001	362.2683975537618
3150000	29.86	36.91	1480	0.0919375	0.0001	363.4268863161405
3160000	30.01	36.91	1484	0.09190000000000001	0.0001	364.59393880764645
3170000	29.9	36.91	1489	0.0918625	0.0001	365.7817487160365
3180000	29.91	36.91	1494	0.091825	0.0001	366.9663985490799
3190000	29.71	36.91	1498	0.09178750000000001	0.0001	368.13796268701554
3200000	29.66	36.91	1503	0.09175	0.0001	369.30858364502586
3210000	29.85	36.91	1508	0.0917125	0.0001	370.51977953513466
3220000	29.77	36.91	1512	0.091675	0.0001	371.67994358142215
3230000	29.98	36.91	1517	0.09163750000000001	0.0001	372.8616276502609
3240000	30.25	36.91	1522	0.0916	0.0001	374.0019238114357
3250000	29.85	36.91	1526	0.0915625	0.0001	375.17568221886955
3260000	29.63	36.91	1531	0.09152500000000001	0.0001	376.369745516777
3270000	29.52	36.91	1535	0.0914875	0.0001	377.54998168945315
3280000	29.58	36.91	1540	0.09145	0.0001	378.73105540672935
3290000	29.9	36.91	1545	0.09141250000000001	0.0001	379.9360947847366
3300000	30.08	36.91	1549	0.091375	0.0001	381.09795472224556
3310000	30.16	36.91	1554	0.0913375	0.0001	382.3044813076655
3320000	30.21	36.91	1559	0.0913	0.0001	383.46864240169526
3330000	30.36	36.91	1563	0.09126250000000001	0.0001	384.62472160657245
3340000	30.63	36.91	1568	0.091225	0.0001	385.78913955291114
3350000	30.27	36.91	1573	0.0911875	0.0001	386.97371364037195
3360000	30.27	36.91	1577	0.09115000000000001	0.0001	388.15245278278985
3370000	30.23	36.91	1582	0.0911125	0.0001	389.335507941246
3380000	30.18	36.91	1587	0.091075	0.0001	390.5255086263021
3390000	29.88	36.91	1592	0.09103750000000001	0.0001	391.68266204198204
3400000	30.11	36.91	1596	0.091	0.0001	392.85774615605675
3410000	30.09	36.91	1601	0.0909625	0.0001	394.04929046233497
3420000	30.35	36.91	1606	0.090925	0.0001	395.23968216578163
3430000	30.44	36.91	1611	0.09088750000000001	0.0001	396.40279762744905
3440000	30.57	36.91	1615	0.09085	0.0001	397.5579398870468
3450000	30.8	36.91	1620	0.0908125	0.0001	398.74569490750633
3460000	30.96	36.91	1625	0.09077500000000001	0.0001	399.9358764449755
3470000	30.91	36.91	1629	0.0907375	0.0001	401.1242108265559
3480000	31.16	36.91	1634	0.0907	0.0001	402.296092804273
3490000	30.6	36.91	1639	0.09066250000000001	0.0001	403.4762727379799
3500000	30.42	36.91	1643	0.09062500000000001	0.0001	404.6479845245679
3510000	30.42	36.91	1648	0.0905875	0.0001	405.80090864102044
3520000	30.49	36.91	1653	0.09055	0.0001	406.97921171585716
3530000	30.31	36.91	1657	0.09051250000000001	0.0001	408.14103259642917
3540000	30.19	36.91	1662	0.090475	0.0001	409.3076157887777
3550000	29.94	36.91	1667	0.0904375	0.0001	410.47180366516113
3560000	30.01	36.91	1671	0.09040000000000001	0.0001	411.63321785529456
3570000	30.04	36.91	1676	0.0903625	0.0001	412.81843766768776
3580000	29.82	36.91	1680	0.090325	0.0001	413.99024283885956
3590000	29.68	36.91	1685	0.0902875	0.0001	415.157865023613
3600000	29.58	36.91	1689	0.09025	0.0001	416.35515484015144
3610000	29.63	36.91	1694	0.0902125	0.0001	417.53128490845364
3620000	29.94	36.91	1699	0.090175	0.0001	418.6970715165138
3630000	29.88	36.91	1703	0.09013750000000001	0.0001	419.84842677116393
3640000	29.69	36.91	1708	0.0901	0.0001	421.0193963646889
3650000	29.46	36.91	1713	0.0900625	0.0001	422.1904996792475
3660000	29.24	36.91	1717	0.09002500000000001	0.0001	423.3838650941849
3670000	28.97	36.91	1722	0.0899875	0.0001	424.5712573091189
3680000	29.15	36.91	1726	0.08995	0.0001	425.767984799544
3690000	29.11	36.91	1731	0.0899125	0.0001	426.92565771738685
3700000	29.56	36.91	1736	0.08987500000000001	0.0001	428.0782817721367
3710000	29.87	36.91	1740	0.0898375	0.0001	429.2442939003309
3720000	30.15	36.91	1745	0.0898	0.0001	430.37205811738966
3730000	30.14	36.91	1749	0.08976250000000001	0.0001	431.5352885643641
3740000	30.11	36.91	1754	0.089725	0.0001	432.7208867390951
3750000	30.28	36.91	1758	0.0896875	0.0001	433.89485062758126
3760000	30.42	36.91	1763	0.08965000000000001	0.0001	435.08006107409796
3770000	30.14	36.91	1768	0.08961250000000001	0.0001	436.28144512971244
3780000	30.25	36.91	1772	0.089575	0.0001	437.48157796859743
3790000	30.24	36.91	1777	0.0895375	0.0001	438.68954108953477
3800000	30.27	36.91	1781	0.08950000000000001	0.0001	439.81798882484435
3810000	30.01	36.91	1786	0.0894625	0.0001	441.00524709622067
3820000	29.65	36.91	1790	0.089425	0.0001	442.1482656677564
3830000	29.51	36.91	1795	0.08938750000000001	0.0001	443.3348755876223
3840000	29.21	36.91	1800	0.08935	0.0001	444.5209063331286
3850000	28.84	36.91	1804	0.0893125	0.0001	445.7007496356964
3860000	28.59	36.91	1809	0.08927500000000001	0.0001	446.8806314269702
3870000	28.29	36.91	1813	0.0892375	0.0001	448.06340165138243
3880000	28.2	36.91	1818	0.0892	0.0001	449.2226032058398
3890000	27.5	36.91	1823	0.0891625	0.0001	450.38985290924705
3900000	27.5	36.91	1827	0.08912500000000001	0.0001	451.55158316294353
3910000	27.1	36.91	1832	0.0890875	0.0001	452.6676347653071
3920000	26.59	36.91	1836	0.08905	0.0001	453.86935322682064
3930000	26.24	36.91	1841	0.08901250000000001	0.0001	455.0317017157873
3940000	25.91	36.91	1846	0.088975	0.0001	456.20023628870644
3950000	26.4	36.91	1851	0.0889375	0.0001	457.3488405187925
3960000	26.52	36.91	1855	0.0889	0.0001	458.50729791323346
3970000	26.12	36.91	1860	0.08886250000000001	0.0001	459.6875330289205
3980000	25.8	36.91	1864	0.088825	0.0001	460.86516119241713
3990000	25.69	36.91	1869	0.0887875	0.0001	462.03386359214784
4000000	25.65	36.91	1874	0.08875000000000001	0.0001	463.23293263514836
4010000	25.73	36.91	1878	0.0887125	0.0001	464.41339590549467
4020000	26.12	36.91	1883	0.088675	0.0001	465.56429922978083
4030000	26.98	36.91	1888	0.08863750000000001	0.0001	466.7590540369352
4040000	27.03	36.91	1892	0.0886	0.0001	467.94592346747714
4050000	26.97	36.91	1897	0.0885625	0.0001	469.1330976684888
4060000	27.17	36.91	1902	0.088525	0.0001	470.2940103729566
4070000	27.43	36.91	1906	0.0884875	0.0001	471.45494124889376
4080000	27.73	36.91	1911	0.08845	0.0001	472.6086568792661
