TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
1470000	10984.0	10989.0	1093	0.0982375	0.0001	113.21887395381927
1480000	11153.0	11153.0	1097	0.09820000000000001	0.0001	113.99368364016215
1490000	11264.0	11275.0	1100	0.0981625	0.0001	114.76936486959457
1500000	11509.0	11509.0	1104	0.098125	0.0001	115.54410441716512
1510000	11727.0	11727.0	1108	0.09808750000000001	0.0001	116.37604200442632
1520000	11968.0	11968.0	1112	0.09805	0.0001	117.27138381799062
1530000	12143.0	12148.0	1116	0.0980125	0.0001	118.16452670494715
1540000	12296.0	12296.0	1119	0.097975	0.0001	119.05874633391699
1550000	12443.0	12443.0	1122	0.09793750000000001	0.0001	119.95260084470114
1560000	12418.0	12447.0	1126	0.0979	0.0001	120.84797705014547
1570000	12610.0	12610.0	1130	0.0978625	0.0001	121.74063203732173
1580000	12749.0	12749.0	1133	0.09782500000000001	0.0001	122.63343809843063
1590000	12869.0	12869.0	1137	0.0977875	0.0001	123.52701108853022
1600000	12928.0	12944.0	1141	0.09775	0.0001	124.42061072587967
1610000	13085.0	13085.0	1144	0.09771250000000001	0.0001	125.31534908215205
1620000	13255.0	13272.0	1148	0.09767500000000001	0.0001	126.20765588283538
1630000	13359.0	13359.0	1151	0.0976375	0.0001	127.09965243339539
1640000	13542.0	13619.0	1155	0.0976	0.0001	127.99267009496688
1650000	13462.0	13619.0	1159	0.09756250000000001	0.0001	128.88561954100928
1660000	13540.0	13619.0	1162	0.097525	0.0001	129.7781105041504
1670000	13695.0	13774.0	1165	0.0974875	0.0001	130.67144162257512
1680000	13686.0	13774.0	1169	0.09745000000000001	0.0001	131.565016468366
1690000	13670.0	13774.0	1173	0.0974125	0.0001	132.4556578238805
1700000	13850.0	13850.0	1177	0.097375	0.0001	133.34781455198925
1710000	14072.0	14072.0	1180	0.09733750000000001	0.0001	134.2387826681137
1720000	14202.0	14229.0	1184	0.09730000000000001	0.0001	135.12693022092182
1730000	14329.0	14329.0	1187	0.0972625	0.0001	136.01780829429626
1740000	14422.0	14422.0	1190	0.097225	0.0001	136.9082526286443
1750000	14571.0	14598.0	1195	0.09718750000000001	0.0001	137.801660545667
1760000	14703.0	14703.0	1198	0.09715	0.0001	138.69585052331288
1770000	14538.0	14703.0	1202	0.0971125	0.0001	139.58754193385442
1780000	14488.0	14703.0	1206	0.09707500000000001	0.0001	140.47755829890568
1790000	14623.0	14703.0	1209	0.0970375	0.0001	141.36505295832953
1800000	14626.0	14703.0	1213	0.097	0.0001	142.2533876379331
1810000	14709.0	14722.0	1216	0.09696250000000001	0.0001	143.14421141147614
1820000	14832.0	14902.0	1220	0.09692500000000001	0.0001	144.03128407001495
1830000	14654.0	14902.0	1224	0.0968875	0.0001	144.9199692885081
1840000	14665.0	14902.0	1228	0.09685	0.0001	145.80967363913854
1850000	14519.0	14902.0	1232	0.09681250000000001	0.0001	146.69928525686265
1860000	14444.0	14902.0	1235	0.096775	0.0001	147.58717075586318
1870000	14578.0	14902.0	1238	0.0967375	0.0001	148.4784842689832
1880000	14630.0	14902.0	1242	0.09670000000000001	0.0001	149.36902875502903
1890000	14670.0	14902.0	1246	0.0966625	0.0001	150.25771158536276
1900000	14586.0	14902.0	1249	0.096625	0.0001	151.1474134047826
1910000	14436.0	14902.0	1253	0.0965875	0.0001	152.03588304917017
1920000	14586.0	14902.0	1257	0.09655000000000001	0.0001	152.92667018175126
1930000	14645.0	14902.0	1261	0.0965125	0.0001	153.81436573266984
1940000	14267.0	14902.0	1265	0.096475	0.0001	154.70160732269287
1950000	14328.0	14902.0	1269	0.09643750000000001	0.0001	155.590678024292
