TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
1400000	1820.0	1856.0	4180	0.0985	0.0001	97.6118245959282
1410000	1824.5	1856.0	4195	0.09846250000000001	0.0001	98.31027198235194
1420000	1899.5	1899.5	4209	0.098425	0.0001	99.041432817777
1430000	1921.5	1928.5	4221	0.0983875	0.0001	99.79612701336542
1440000	1944.0	1944.0	4236	0.09835	0.0001	100.54140144586563
1450000	1931.0	1944.0	4251	0.09831250000000001	0.0001	101.27689342498779
1460000	1943.0	1944.0	4264	0.098275	0.0001	101.99024541775385
1470000	1988.0	2002.5	4279	0.0982375	0.0001	102.70279280344646
1480000	1920.0	2002.5	4297	0.09820000000000001	0.0001	103.42474842866262
1490000	1933.5	2002.5	4309	0.0981625	0.0001	104.1371073881785
1500000	1890.0	2002.5	4324	0.098125	0.0001	104.84039248228073
1510000	1939.0	2002.5	4336	0.09808750000000001	0.0001	105.55252652565638
1520000	1987.0	2002.5	4349	0.09805	0.0001	106.25955601533254
1530000	2014.0	2029.0	4362	0.0980125	0.0001	106.96533480882644
1540000	1991.0	2029.0	4377	0.097975	0.0001	107.68166062434514
1550000	2050.0	2050.0	4390	0.09793750000000001	0.0001	108.3801795522372
1560000	2107.5	2116.0	4402	0.0979	0.0001	109.0704252243042
1570000	2138.0	2138.0	4413	0.0978625	0.0001	109.76482240756353
1580000	2176.0	2178.0	4425	0.09782500000000001	0.0001	110.45686588287353
1590000	2188.0	2203.5	4437	0.0977875	0.0001	111.14289920330047
1600000	2163.5	2203.5	4451	0.09775	0.0001	111.82767064571381
1610000	2147.0	2203.5	4465	0.09771250000000001	0.0001	112.51428094704946
1620000	2199.0	2203.5	4477	0.09767500000000001	0.0001	113.19646857579549
1630000	2232.0	2242.0	4489	0.0976375	0.0001	113.87900430758795
1640000	2238.0	2242.0	4502	0.0976	0.0001	114.56336623430252
1650000	2225.5	2242.0	4514	0.09756250000000001	0.0001	115.24413100083669
1660000	2265.5	2265.5	4525	0.097525	0.0001	115.9254888176918
1670000	2243.5	2265.5	4537	0.0974875	0.0001	116.60507995684942
1680000	2208.5	2265.5	4552	0.09745000000000001	0.0001	117.28685991366704
1690000	2244.5	2265.5	4564	0.0974125	0.0001	117.98373456001282
1700000	2252.5	2265.5	4575	0.097375	0.0001	118.68186361789704
1710000	2219.5	2265.5	4587	0.09733750000000001	0.0001	119.3872904419899
1720000	2221.5	2265.5	4599	0.09730000000000001	0.0001	120.07906260093053
1730000	2247.5	2265.5	4610	0.0972625	0.0001	120.77733084758123
1740000	2222.0	2265.5	4622	0.097225	0.0001	121.5021665294965
1750000	2221.5	2265.5	4634	0.09718750000000001	0.0001	122.23156026204427
1760000	2265.5	2281.5	4646	0.09715	0.0001	122.97239840428034
1770000	2253.0	2281.5	4659	0.0971125	0.0001	123.70010511477788
1780000	2263.0	2281.5	4671	0.09707500000000001	0.0001	124.4276794910431
1790000	2275.5	2281.5	4682	0.0970375	0.0001	125.1520327647527
1800000	2244.0	2291.5	4694	0.097	0.0001	125.84680178165436
1810000	2260.0	2291.5	4707	0.09696250000000001	0.0001	126.54383792082469
1820000	2242.0	2291.5	4719	0.09692500000000001	0.0001	127.24322839180628
1830000	2158.5	2291.5	4735	0.0968875	0.0001	127.94944695631663
1840000	2202.5	2291.5	4745	0.09685	0.0001	128.65719439586005
1850000	2215.5	2291.5	4758	0.09681250000000001	0.0001	129.3700918118159
1860000	2173.5	2291.5	4772	0.096775	0.0001	130.0955109556516
1870000	2179.5	2291.5	4783	0.0967375	0.0001	130.8249148408572
1880000	2138.5	2291.5	4798	0.09670000000000001	0.0001	131.5091793934504
1890000	2172.5	2291.5	4809	0.0966625	0.0001	132.18667535384495
1900000	2140.5	2291.5	4823	0.096625	0.0001	132.87731286684672
1910000	2216.5	2291.5	4835	0.0965875	0.0001	133.56961504618326
1920000	2132.0	2291.5	4849	0.09655000000000001	0.0001	134.26672093073526
1930000	2153.5	2291.5	4862	0.0965125	0.0001	134.98267678419748
1940000	2128.5	2291.5	4876	0.096475	0.0001	135.682169063886
1950000	2102.5	2291.5	4889	0.09643750000000001	0.0001	136.3658039490382
1960000	2160.5	2291.5	4900	0.0964	0.0001	137.05072857141494
1970000	2126.5	2291.5	4912	0.0963625	0.0001	137.8087860663732
1980000	2141.0	2291.5	4925	0.09632500000000001	0.0001	138.5547532717387
1990000	2120.5	2291.5	4939	0.0962875	0.0001	139.2099438349406
2000000	2101.0	2291.5	4954	0.09625	0.0001	139.86304908196132
2010000	2095.5	2291.5	4967	0.0962125	0.0001	140.54737476905186
2020000	2096.5	2291.5	4980	0.09617500000000001	0.0001	141.2522683819135
2030000	2054.5	2291.5	4995	0.0961375	0.0001	141.95911385615668
2040000	2042.0	2291.5	5007	0.0961	0.0001	142.67963555256526
2050000	2044.5	2291.5	5020	0.09606250000000001	0.0001	143.3529065688451
2060000	2099.5	2291.5	5032	0.096025	0.0001	144.02601186434427
2070000	2062.0	2291.5	5046	0.0959875	0.0001	144.6952784895897
2080000	2106.5	2291.5	5060	0.09595000000000001	0.0001	145.3655476808548
2090000	2112.5	2291.5	5073	0.09591250000000001	0.0001	146.03338895638782
2100000	2139.0	2291.5	5085	0.095875	0.0001	146.69829540252687
2110000	2156.0	2291.5	5098	0.0958375	0.0001	147.36633979876837
2120000	2161.0	2291.5	5109	0.09580000000000001	0.0001	148.05182920296986
2130000	2205.0	2291.5	5120	0.0957625	0.0001	148.7570167462031
2140000	2211.5	2291.5	5133	0.095725	0.0001	149.46010916233064
2150000	2224.5	2291.5	5146	0.09568750000000001	0.0001	150.14420151313146
2160000	2178.5	2291.5	5160	0.09565	0.0001	150.833607172966
2170000	2135.5	2291.5	5174	0.0956125	0.0001	151.5090444246928
2180000	2152.0	2291.5	5187	0.09557500000000001	0.0001	152.18671129544575
2190000	2122.5	2291.5	5200	0.09553750000000001	0.0001	152.86794192790984
2200000	2042.0	2291.5	5215	0.0955	0.0001	153.54912470579148
2210000	2042.0	2291.5	5225	0.0954625	0.0001	154.23124979734422
2220000	2046.5	2291.5	5240	0.09542500000000001	0.0001	154.9566161751747
2230000	2097.0	2291.5	5251	0.0953875	0.0001	155.67778763771057
2240000	2160.0	2291.5	5265	0.09535	0.0001	156.39228518803915
2250000	2137.5	2291.5	5278	0.09531250000000001	0.0001	157.0924392779668
2260000	2118.0	2291.5	5292	0.095275	0.0001	157.79517708619434
2270000	2144.5	2291.5	5304	0.0952375	0.0001	158.49460014502208
2280000	2139.5	2291.5	5318	0.0952	0.0001	159.19587378501893
2290000	2149.0	2291.5	5331	0.09516250000000001	0.0001	159.89614900747935
2300000	2173.5	2291.5	5343	0.095125	0.0001	160.59518575668335
2310000	2184.5	2291.5	5355	0.0950875	0.0001	161.29480185111365
2320000	2227.0	2291.5	5366	0.09505000000000001	0.0001	161.9943160335223
2330000	2250.0	2291.5	5377	0.0950125	0.0001	162.70322543780009
2340000	2307.0	2309.5	5387	0.094975	0.0001	163.45758901039758
2350000	2324.0	2331.0	5400	0.09493750000000001	0.0001	164.22440932989122
2360000	2348.0	2348.0	5412	0.09490000000000001	0.0001	164.92535069783528
2370000	2361.5	2361.5	5425	0.0948625	0.0001	165.62947477102279
2380000	2357.0	2363.5	5437	0.094825	0.0001	166.33132667541503
2390000	2345.5	2369.5	5449	0.09478750000000001	0.0001	167.03322285811106
2400000	2276.0	2369.5	5463	0.09475	0.0001	167.73379257122676
2410000	2305.5	2369.5	5474	0.0947125	0.0001	168.45066517591476
2420000	2214.0	2369.5	5489	0.09467500000000001	0.0001	169.49248046477635
2430000	2219.5	2369.5	5501	0.0946375	0.0001	170.7411362528801
2440000	2195.0	2369.5	5513	0.0946	0.0001	171.88174149195353
2450000	2187.5	2369.5	5527	0.09456250000000001	0.0001	172.8139070749283
2460000	2188.0	2369.5	5538	0.094525	0.0001	173.46436843077342
2470000	2189.0	2369.5	5550	0.0944875	0.0001	174.10952988068263
2480000	2201.5	2369.5	5563	0.09445	0.0001	174.86837089061737
2490000	2203.5	2369.5	5575	0.09441250000000001	0.0001	175.97609921693802
2500000	2248.0	2369.5	5585	0.094375	0.0001	177.1247499982516
2510000	2280.5	2369.5	5597	0.0943375	0.0001	178.07862005631128
2520000	2286.0	2369.5	5610	0.09430000000000001	0.0001	179.00206130345663
2530000	2293.5	2369.5	5622	0.0942625	0.0001	180.17776348988215
2540000	2365.5	2369.5	5634	0.094225	0.0001	181.2747729539871
2550000	2370.5	2386.5	5645	0.09418750000000001	0.0001	182.02192116975783
2560000	2347.0	2386.5	5659	0.09415000000000001	0.0001	183.18205370903016
2570000	2369.5	2386.5	5670	0.0941125	0.0001	184.20244467258453
2580000	2342.5	2388.5	5682	0.094075	0.0001	184.97849520047507
2590000	2310.5	2388.5	5694	0.09403750000000001	0.0001	186.18731249570845
2600000	2291.5	2388.5	5707	0.094	0.0001	187.34274840752283
2610000	2321.0	2388.5	5719	0.0939625	0.0001	188.49802707831066
2620000	2315.5	2388.5	5731	0.09392500000000001	0.0001	189.67076914310456
2630000	2242.5	2388.5	5744	0.0938875	0.0001	190.8232300321261
2640000	2262.5	2388.5	5756	0.09385	0.0001	191.98412521282833
